"","age","bid","biden","bipoc","ccHumanCaused","ccNatureCaused","collegeGrad","county","drought","drought3","drought4","DurationSec","educ","EEExposure","EEExposureAll","EEFrequency","EEFrequencyAll","EEIntensity","EEIntensityAll","extremeExperienceYN","fires","heatwaves","hurricanes","hurricanesTropStorms","income","male","nonvoter","noReportDrought","noReportFire","noReportHeatwave","noReportHurricaneTropStorm","noReportTornado","PersonalExpImpact_evacuate","PersonalExpImpact_incomelost","PersonalExpImpact_livingquarterdamage","PersonalExpImpact_livingquarterlost","PersonalExpImpact_nearmiss","PersonalExpImpact_other","PersonalExpImpact_sheltering","PersonalExpImpact_smoke","PersonalExpImpact_total","PersonalExpImpactOE","PersonalExpType_drought","PersonalExpType_flood","PersonalExpType_heat","PersonalExpType_hurricane","PersonalExpType_other","PersonalExpType_tornado","PersonalExpType_total","PersonalExpType_wildfire","PersonalExpTypeOE","Registered_Drought","Registered_EventTypeSum","Registered_Extreme","Registered_Extreme_incldHeatwaves","Registered_Heatwave","Registered_Hurricane","Registered_NoReport_Extreme","Registered_Tornado","Registered_Wildfire","Reported_Drought","Reported_Extreme","Reported_Extreme_exldHeatFlood","Reported_Flood","Reported_Heatwave","Reported_Hurricane","Reported_Other","Reported_Tornado","Reported_Wildfire","ReportedFlood_NoVerified_Extreme","ReportedHeatwave_NoVerified_Extreme","ReportedIntensity_Extreme","state","thirdparty","tornado0","tornado1","tornado2","tornado3","tornado4","tornadoTotal","tropStorms","trump","Verified_Drought","Verified_Extreme","Verified_Extreme_Any","Verified_Heatwave","Verified_Hurricane","Verified_Tornado","Verified_Wildfire","wtp","wtpValue"
"3003",2.95,5,0,0,0,1,0,"Hillsborough County",0.997349557771211,22,0,432,2,8,8,2,2,6,6,1,0,10,0,0,37.5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,NA,0,1,0,0,0,1,2,0,NA,1,2,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1.28537455130339,"NH",1,0,0,0,0,0,-0.809391123281774,0,0,0,0,1,0,0,0,0,0,5
"3004",7,145,0,0,0,1,1,"Tuscaloosa County",0.648877055714853,15,3,1822,3,NA,0,NA,0,NA,0,0,0,8,1,2,37.5,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,1,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.799687704345754,"AL",0,0,0,0,0,0,-0.809391123281774,1,1,0,0,0,0,0,0,0,0,145
"3005",5.95,185,1,0,1,0,0,"Hillsborough County",0.642909076363504,18,0,1919,2,5,5,2,2,3,3,1,0,9,0,0,125,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,NA,0,0,1,0,0,1,2,0,NA,1,2,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0.242843423478819,"NH",0,0,0,0,0,0,-0.809391123281774,0,0,0,0,1,1,0,0,0,1,185
"3006",4.95,125,0,0,0,0,0,"Cheshire County",-0.952073089971179,0,0,925,2,NA,0,NA,0,NA,0,0,0,10,0,0,17.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.799687704345754,"NH",0,0,0,0,0,0,-0.809391123281774,0,1,0,0,0,0,0,0,0,1,125
"3007",3.95,165,0,1,0,1,0,"Madison County",-0.509022488211545,5,0,1449,2,NA,0,NA,0,NA,0,0,1,6,0,2,17.5,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,1,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.799687704345754,"MS",1,0,1,0,0,0,0.984187200542961,2,0,0,0,0,0,0,0,0,0,165
"3008",7,165,1,0,1,0,0,"Aroostook County",-0.509022488211545,5,0,2188,2,NA,0,NA,0,NA,0,0,0,9,0,0,37.5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.799687704345754,"ME",0,0,0,0,0,0,-0.809391123281774,0,0,0,0,0,0,0,0,0,1,165
"3009",5.95,145,0,1,1,0,1,"Clallam County",-0.952073089971179,0,0,2904,3,4,4,2,2,2,2,1,0,9,0,0,17.5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,NA,0,0,1,0,1,1,4,1,"Blizzard",0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,-0.104666952462705,"WA",1,0,0,0,0,0,-0.809391123281774,0,0,0,0,0,1,0,0,0,1,145
"3010",3.95,105,0,0,0,1,1,"Madison County",-0.0600039071005615,7,3,2205,3,NA,0,NA,0,NA,0,0,0,11,1,1,125,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,1,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.799687704345754,"AL",0,0,0,0,0,0,-0.809391123281774,0,1,0,0,0,0,0,0,0,0,105
"3011",3.95,145,0,1,1,0,1,"Costilla County",5.13508421392379,37,31,510,3,5,5,2,2,3,3,1,4,13,0,0,17.5,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,1,0,0,0,0,0,1,0,NA,1,3,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.242843423478819,"CO",0,0,0,0,0,0,-0.809391123281774,0,0,1,1,1,0,0,0,0,1,145
"3012",7,105,1,0,1,0,1,"Adams County",0.554298956011577,17,0,1579,3,5,5,1,1,4,4,1,0,0,0,0,125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,1,0,0,0,0,0,2,1,NA,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.590353799420343,"CO",0,0,0,0,0,0,-0.809391123281774,0,0,1,1,1,0,0,0,0,1,105
"3013",3.95,145,0,0,0,1,1,"King County",-0.952073089971179,0,0,1125,3,NA,0,NA,0,NA,0,0,0,9,0,0,62.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.799687704345754,"WA",0,0,0,0,0,0,-0.809391123281774,0,1,0,0,0,0,0,0,0,0,145
"3014",2.1,105,0,0,1,0,0,"Cumberland County",-0.597632608563472,4,0,426,2,6,6,1,1,5,5,1,0,10,0,0,10,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,NA,0,0,0,0,1,0,1,0,"Snow storm",1,2,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.937864175361868,"ME",0,0,0,0,0,0,-0.809391123281774,0,1,0,0,1,0,0,0,0,0,105
"3015",7,65,0,0,1,0,0,"York County",-0.065971886451911,10,0,800,2,NA,0,NA,0,NA,0,0,0,5,0,0,17.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.799687704345754,"ME",0,0,0,0,0,0,-0.809391123281774,0,1,0,0,0,0,0,0,0,1,65
"3016",5.95,105,1,0,1,0,1,"Multnomah County",-0.952073089971179,0,0,900,3,8,8,3,3,5,5,1,0,6,0,0,125,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,NA,1,0,1,0,0,0,3,1,NA,0,2,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0.937864175361868,"OR",0,1,0,0,0,0,2.07068133037738,0,0,0,0,1,1,0,0,0,1,105
"3017",5.95,205,1,0,1,0,1,"Marion County",-0.597632608563472,4,0,748,3,NA,0,NA,0,NA,0,0,0,8,0,0,17.5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.799687704345754,"OR",0,0,0,0,0,0,-0.809391123281774,0,0,0,0,0,0,0,0,0,1,205
"3018",7,185,1,0,1,0,1,"Weld County",-0.863462969619253,1,0,2509,3,8,8,3,3,5,5,1,0,9,0,0,62.5,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,3,NA,0,0,0,0,0,1,2,1,NA,1,2,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0.937864175361868,"CO",0,0,0,0,0,0,-0.809391123281774,0,0,0,0,1,0,0,0,0,1,185
"3019",3.95,165,1,0,1,0,1,"Morgan County",-0.237224147804415,5,3,909,3,8,8,2,2,6,6,1,1,11,2,2,62.5,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,NA,0,0,0,0,0,1,1,0,NA,1,5,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1.28537455130339,"AL",0,0,1,0,0,0,0.984187200542961,0,0,0,1,1,0,0,1,0,1,165
"3020",3.95,45,0,0,0,1,0,"Elmore County",-0.420412367859618,6,0,547,2,NA,0,NA,0,NA,0,0,0,10,0,0,62.5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.799687704345754,"AL",0,0,0,0,0,0,-0.809391123281774,0,1,0,0,0,0,0,0,0,1,45
"3021",7,65,0,0,1,0,1,"Okanogan County",-0.952073089971179,0,0,1164,4,5,5,3,3,2,2,1,1,5,0,0,87.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,1,0,1,0,0,0,3,1,NA,0,2,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,-0.104666952462705,"WA",1,0,0,0,0,0,-0.809391123281774,0,0,0,1,1,1,0,0,1,1,65
"3022",2.95,165,0,0,1,0,0,"Cumberland County",-0.243192127155765,8,0,420,2,NA,0,NA,0,NA,0,0,0,9,0,0,37.5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.799687704345754,"ME",0,0,0,0,0,0,-0.809391123281774,0,0,0,0,0,0,0,0,0,1,165
"3023",7,225,1,0,1,0,1,"Strafford County",0.820129317067357,20,0,9338,3,7,7,1,1,6,6,1,0,6,0,0,87.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,1,0,NA,1,2,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1.28537455130339,"NH",0,0,0,0,0,0,-0.809391123281774,0,0,1,1,1,0,0,0,0,1,225
"3024",5.95,125,1,0,0,1,1,"Archuleta County",7.0456299025755,33,56,570,3,NA,0,NA,0,NA,0,0,3,12,0,0,62.5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,1,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.799687704345754,"CO",0,0,0,0,0,0,-0.809391123281774,0,0,0,0,0,0,0,0,0,0,125
"3025",7,45,1,0,1,0,1,"Arapahoe County",0.554298956011577,17,0,1621,3,5,5,2,2,3,3,1,0,12,0,0,37.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,1,0,1,0,0,0,2,0,NA,1,2,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0.242843423478819,"CO",0,0,0,0,0,0,-0.809391123281774,0,0,1,1,1,1,0,0,0,1,45
"3026",5.95,125,0,0,1,0,0,"King County",-0.952073089971179,0,0,796,2,NA,0,NA,0,NA,0,0,0,7,0,0,37.5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.799687704345754,"WA",0,0,0,0,0,0,-0.809391123281774,0,0,0,0,0,0,0,0,0,1,125
"3027",5.95,85,0,0,0,1,1,"Hancock County",-0.952073089971179,0,0,1232,3,2,2,1,1,1,1,1,0,0,0,0,62.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,0,0,0,1,0,0,1,0,NA,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,-0.452177328404229,"MS",0,0,0,0,0,0,-0.809391123281774,0,1,0,0,0,0,0,0,0,1,85
"3028",4.95,65,0,0,1,0,1,"Hillsborough County",0.997349557771211,22,0,905,3,NA,0,NA,0,NA,0,0,0,11,0,0,87.5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.799687704345754,"NH",0,0,0,0,0,0,-0.809391123281774,0,0,0,0,0,0,0,0,0,1,65
"3029",5.95,105,1,0,0,1,0,"King County",-0.952073089971179,0,0,1002,2,10,10,2,2,8,8,1,0,7,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,0,0,1,0,0,0,1,0,NA,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.98039530318644,"WA",0,0,0,0,0,0,-0.809391123281774,0,0,0,0,0,1,0,0,0,1,105
"3030",3.95,65,0,0,0,1,1,"Bennington County",-0.952073089971179,0,0,567,3,NA,0,NA,0,NA,0,0,0,8,0,0,37.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.799687704345754,"VT",0,0,0,0,0,0,-0.809391123281774,0,0,0,0,0,0,0,0,0,0,65
"3031",7,105,0,0,0,1,1,"Windham County",-0.952073089971179,0,0,1427,3,6,6,2,2,4,4,1,0,11,0,0,17.5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,NA,0,0,0,0,0,1,1,0,NA,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0.590353799420343,"VT",0,0,0,0,0,0,-0.809391123281774,0,1,0,0,0,0,0,0,0,1,105
"3032",3.95,205,0,0,1,0,1,"Hillsborough County",0.997349557771211,22,0,17732,3,NA,0,NA,0,NA,0,0,0,9,0,0,125,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.799687704345754,"NH",0,0,0,0,0,0,-0.809391123281774,0,1,0,0,0,0,0,0,0,0,205
"3033",4.95,125,0,0,1,0,1,"Walla Walla County",-0.952073089971179,0,0,1933,3,4,4,2,2,2,2,1,1,11,0,0,17.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,NA,0,0,0,0,0,0,1,1,NA,0,2,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,-0.104666952462705,"WA",0,0,0,0,0,0,-0.809391123281774,0,1,0,1,1,0,0,0,1,1,125
"3034",4.95,105,0,0,0,1,1,"Oxford County",-0.952073089971179,0,0,582,3,7,7,3,3,4,4,1,0,11,1,1,37.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,0,0,1,1,0,0,2,0,NA,0,2,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0.590353799420343,"ME",0,0,0,0,0,0,-0.809391123281774,0,1,0,1,1,1,1,0,0,1,105
"3035",5.95,205,0,0,0,0,0,"Marion County",0.46568883565965,16,0,2246,2,4,4,1,1,3,3,1,4,9,0,0,17.5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,NA,0,0,0,0,0,0,1,1,NA,1,3,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0.242843423478819,"OR",1,0,0,0,0,0,-0.809391123281774,0,0,0,1,1,0,0,0,1,0,205
"3036",3.95,145,1,1,1,0,1,"Otero County",2.86611939096347,39,4,2300,4,8,8,4,4,4,4,1,0,12,0,0,37.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,NA,1,1,0,0,0,0,3,1,NA,1,2,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0.590353799420343,"CO",0,0,0,0,0,0,-0.809391123281774,0,0,1,1,1,0,0,0,0,1,145
"3037",7,145,1,1,1,0,1,"Hinds County",-0.686242728915399,3,0,701,4,5,5,2,2,3,3,1,0,7,0,2,87.5,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,3,NA,0,0,0,0,0,1,1,0,NA,1,4,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0.242843423478819,"MS",0,0,1,0,0,0,0.984187200542961,2,0,0,1,1,0,0,1,0,1,145
"3038",7,145,1,0,1,0,1,"Arapahoe County",0.576181546966525,6,11,707,3,7,7,2,2,5,5,1,0,12,0,0,87.5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,NA,1,0,0,0,1,0,2,0,"Hail storms",1,2,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0.937864175361868,"CO",0,0,0,0,0,0,-0.809391123281774,0,0,1,1,1,0,0,0,0,1,145
"3039",5.95,65,0,0,1,0,0,"Pierce County",-0.952073089971179,0,0,754,2,NA,0,NA,0,NA,0,0,0,0,0,0,17.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.799687704345754,"WA",0,0,0,0,0,0,-0.809391123281774,0,1,0,0,0,0,0,0,0,1,65
"3040",7,105,0,0,0,1,0,"Belknap County",-0.952073089971179,0,0,1063,2,NA,0,NA,0,NA,0,0,0,9,0,0,37.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.799687704345754,"NH",0,0,0,0,0,0,-0.809391123281774,0,1,0,0,0,0,0,0,0,0,105
"3041",4.95,165,0,0,1,0,1,"Penobscot County",-0.952073089971179,0,0,2190,3,NA,0,NA,0,NA,0,0,0,6,0,0,17.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.799687704345754,"ME",0,0,0,0,0,0,-0.809391123281774,0,1,0,0,0,0,0,0,0,0,165
"3042",7,225,0,0,0,0,1,"Morgan County",-0.237224147804415,5,3,899,4,NA,0,NA,0,NA,0,0,1,11,0,1,62.5,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,1,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.799687704345754,"AL",0,0,1,0,0,0,0.984187200542961,1,1,0,0,0,0,0,0,0,1,225
"3043",3.95,85,0,0,1,0,1,"West Baton Rouge Parish",-0.952073089971179,0,0,1726,3,6,6,3,3,3,3,1,3,10,0,0,62.5,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2,NA,0,1,0,1,0,1,4,1,NA,0,2,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0.242843423478819,"LA",0,0,0,0,0,0,-0.809391123281774,0,0,0,1,1,0,0,0,1,1,85
"3044",2.1,165,1,0,1,0,0,"Franklin County",-0.952073089971179,0,0,658,2,NA,0,NA,0,NA,0,0,0,9,1,1,17.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.799687704345754,"ME",0,0,0,0,0,0,-0.809391123281774,0,0,0,0,0,0,0,0,0,1,165
"3045",4.95,85,1,0,1,0,1,"Arapahoe County",0.576181546966525,6,11,806,4,NA,0,NA,0,NA,0,0,0,10,0,0,87.5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.799687704345754,"CO",0,0,0,0,0,0,-0.809391123281774,0,0,0,0,0,0,0,0,0,1,85
"3046",3.95,25,1,0,1,0,1,"Benton County",-0.952073089971179,0,0,620,3,8,8,3,3,5,5,1,4,11,0,0,17.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,NA,1,0,1,0,0,1,3,0,NA,0,2,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0.937864175361868,"WA",0,0,0,0,0,0,-0.809391123281774,0,0,0,0,1,1,0,0,0,1,25
"3047",2.95,185,0,0,0,0,1,"Hillsborough County",0.642909076363504,18,0,512,3,11,11,3,3,8,8,1,0,7,0,0,37.5,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,3,NA,1,1,0,0,0,0,2,0,NA,1,2,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1.98039530318644,"NH",0,0,0,0,0,0,-0.809391123281774,0,1,1,1,1,0,0,0,0,1,185
"3048",5.95,185,1,0,1,0,1,"Jefferson County",0.554298956011577,17,0,1857,4,5,5,2,2,3,3,1,0,10,0,0,62.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,NA,1,0,0,0,0,0,2,1,NA,1,2,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.242843423478819,"CO",0,0,0,0,0,0,-0.809391123281774,0,0,1,1,1,0,0,0,0,1,185
"3049",5.95,205,1,0,1,0,1,"Logan County",0.0226382339000158,11,0,3572,3,NA,0,NA,0,NA,0,0,0,7,0,0,37.5,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,1,3,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.799687704345754,"CO",0,2,0,0,0,0,4.95075378403654,0,0,0,0,0,0,0,0,0,0,205
"3050",3.95,5,1,0,1,0,1,"Penobscot County",-0.952073089971179,0,0,901,4,12,12,4,4,8,8,1,0,6,0,0,125,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,5,NA,0,0,1,1,0,1,3,0,NA,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1.98039530318644,"ME",0,0,0,0,0,0,-0.809391123281774,0,0,0,0,0,1,0,0,0,1,5
"3051",3.95,245,1,1,1,0,1,"Multnomah County",-0.952073089971179,0,0,478,3,9,9,3,3,6,6,1,0,6,0,0,125,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,NA,0,0,0,0,0,0,1,1,NA,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1.28537455130339,"OR",0,0,0,0,0,0,-0.809391123281774,0,0,0,0,0,0,0,0,0,1,245
"3052",7,65,1,0,1,0,0,"Kitsap County",-0.952073089971179,0,0,1767,2,NA,0,NA,0,NA,0,0,0,6,0,0,37.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.799687704345754,"WA",0,0,0,0,0,0,-0.809391123281774,0,0,0,0,0,0,0,0,0,1,65
"3053",7,165,1,0,1,0,1,"York County",0.46568883565965,16,0,714,3,NA,0,NA,0,NA,0,0,0,5,0,0,37.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.799687704345754,"ME",0,0,0,0,0,0,-0.809391123281774,0,0,0,0,0,0,0,0,0,0,165
"3054",4.95,25,1,0,1,0,1,"King County",-0.952073089971179,0,0,366,3,6,6,5,5,1,1,1,0,6,0,0,125,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,NA,1,0,0,0,0,0,1,0,NA,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-0.452177328404229,"WA",0,0,0,0,0,0,-0.809391123281774,0,0,0,0,0,0,0,0,0,1,25
"3055",5.95,105,0,0,1,0,1,"Yakima County",-0.952073089971179,0,0,989,3,NA,0,NA,0,NA,0,0,2,12,0,0,37.5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.799687704345754,"WA",0,0,0,0,0,0,-0.809391123281774,0,1,0,0,0,0,0,0,0,0,105
"3056",5.95,245,1,0,1,0,1,"Pearl River County",-0.952073089971179,0,0,12514,4,NA,0,NA,0,NA,0,0,2,8,1,1,62.5,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.799687704345754,"MS",0,0,3,0,0,0,4.57134384819243,0,0,0,0,0,0,0,0,0,1,245
"3057",4.95,85,0,0,1,0,0,"Talladega County",0.308361859460295,4,10,635,2,11,11,2,2,9,9,1,4,11,1,1,10,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,NA,0,0,0,1,0,1,2,0,NA,1,5,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,2.32790567912796,"AL",0,1,0,0,0,0,2.07068133037738,0,0,0,1,1,0,1,1,0,1,85
"3058",3.95,125,0,0,1,0,1,"Clallam County",-0.952073089971179,0,0,1631,3,NA,0,NA,0,NA,0,0,6,3,0,0,10,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.799687704345754,"WA",0,0,0,0,0,0,-0.809391123281774,0,0,0,0,0,0,0,0,0,0,125
"3059",7,5,0,0,0,1,0,"Etowah County",0.487571426614598,5,11,918,2,6,6,2,2,4,4,1,0,10,1,1,37.5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,1,0,1,0,0,0,3,1,NA,1,4,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0.590353799420343,"AL",0,0,0,1,0,0,3.7801880012393,0,1,1,1,1,1,0,0,0,0,5
"3060",4.95,65,0,0,1,0,1,"Chittenden County",-0.952073089971179,0,0,5801,3,NA,0,NA,0,NA,0,0,0,10,1,1,87.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.799687704345754,"VT",1,0,0,0,0,0,-0.809391123281774,0,0,0,0,0,0,0,0,0,1,65
"3061",5.95,65,1,1,1,0,0,"Denver County",0.554298956011577,17,0,6618,2,NA,0,NA,0,NA,0,0,0,0,0,0,17.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.799687704345754,"CO",0,0,0,0,0,0,-0.809391123281774,0,0,0,0,0,0,0,0,0,0,65
